NUTS3;CODE
'DE12A';'75335'
'DEA57';'59929'
'DE136';'78054'
'DE136';'78056'
'DEA41';'33611'
'DEF07';'25863'
'DE128';'68723'
'DE502';'27570'
'DE137';'78187'
'DE71E';'61191'
'DE128';'69231'
'DE712';'60308'
'DE125';'69126'
'DEA57';'34431'
'DE713';'63069'
'DE716';'64409'
'DE71C';'63128'
'DEA47';'33100'
'DE501';'28195'
'DE12A';'75391'
'DE501';'28215'
'DEA45';'32756'
'DE128';'74925'
'DE71E';'63674'
'DE721';'35321'
'DE71B';'64732'
'DE93B';'27321'
'DE932';'21782'
'DE112';'71067'
'DE922';'27327'
'DE111';'70195'
'DE115';'74399'
'DE111';'70567'
'DEF07';'25885'
'DED2F';'01824'
'DE40G';'03096'
'DE40G';'03119'
'DED2C';'02699'
'DE40I';'16307'
'DE402';'03050'
'DED2D';'02747'
'DEB13';'57635'
'DEA52';'44263'
'DE949';'49774'
'DEB3K';'66919'
'DEA58';'58540'
'DE132';'79295'
'DEB3K';'67718'
'DE134';'77975'
'DEB15';'55756'
'DE247';'96465'
'DE21L';'82266'
'DE21C';'82281'
'DEG0U';'07427'
'DEE09';'06463'
'DEE0C';'06449'
'DE148';'88289'
'DE926';'31073'
'DE929';'30451'
'DE927';'31636'
'DE141';'72574'
'DE147';'88048'
'DE113';'73666'
'DE926';'37603'
'DE146';'88400'
'DE929';'30449'
'DEF09';'25421'
'DE145';'89614'
'DE148';'88410'
'DE11D';'73569'
'DE937';'27367'
'DE111';'70180'
'DE111';'70182'
'DE149';'72501'
'DE115';'74395'
'DE111';'70329'
'DE115';'71723'
'DE734';'34270'
'DE118';'74189'
'DE939';'21710'
'DE735';'34305'
'DE118';'74251'
'DE118';'71543'
'DE134';'77743'
'DE133';'79331'
'DE256';'91608'
'DE11D';'73441'
'DE935';'21358'
'DE256';'91596'
'DEF06';'21481'
'DE93A';'29525'
'DE27B';'87648'
'DE914';'29399'
'DEE09';'38835'
'DE93A';'29591'
'DEF08';'23611'
'DE27B';'87672'
'DEF03';'23564'
'DE271';'86199'
'DE276';'86836'
'DE21E';'86944'
'DE258';'90513'
'DE277';'89440'
'DE276';'86441'
'DE914';'29396'
'DE25C';'91747'
'DE93A';'29599'
'DE276';'86845'
'DE276';'86459'
'DEF03';'23552'
'DE276';'86853'
'DEG09';'99955'
'DE913';'38440'
'DE934';'29473'
'DE256';'91734'
'DE21E';'86899'
'DE245';'96110'
'DE247';'96487'
'DE225';'94065'
'DE228';'94130'
'DE406';'15712'
'DE40C';'15537'
'DE40B';'01983'
'DE21M';'83365'
'DE22B';'94350'
'DE235';'93494'
'DE80J';'17248'
'DE22B';'94353'
'DED42';'08294'
'DE235';'93466'
'DE22A';'84329'
'DE22A';'94424'
'DE40E';'14542'
'DE40A';'16766'
'DE22A';'94439'
'DE404';'14476'
'DED42';'09427'
'DED43';'04720'
'DE407';'04895'
'DEA47';'33142'
'DE935';'21388'
'DE256';'91587'
'DEE0A';'06547'
'DE404';'14461'
'DE80J';'17259'
'DEE0E';'06926'
'DEE0E';'06928'
'DEA2D';'04728'
'DEA2D';'04730'
'DED42';'09517'
'DED42';'08318'
'DED52';'04685'
'DE300';'14167'
'DED43';'09599'
'DE225';'94518'
'DE300';'10623'
'DE228';'94152'
'DEF02';'24118'
'DE256';'91616'
'DEF0F';'21465'
'DE916';'38685'
'DE25A';'91593'
'DE277';'89441'
'DE26B';'97511'
'DE278';'89355'
'DEA2D';'52068'
'DEA2D';'52080'
'DEB24';'54611'
'DEA14';'47807'
'DEA1D';'40667'
'DEA1D';'41460'
'DEA28';'53902'
'DEA34';'46354'
'DE94B';'49849'
'DEA11';'40217'
'DEA11';'40625'
'DEA23';'51063'
'DEA13';'45138'
'DE94B';'48455'
'DEC01';'66299'
'DEA22';'53177'
'DEA32';'45889'
'DE736';'35088'
'DE712';'65929'
'DE502';'27580'
'DEA43';'32051'
'DE721';'35452'
'DE712';'60528'
'DE71E';'61239'
'DE71C';'63225'
'DE721';'35440'
'DEA43';'32052'
'DE711';'64291'
'DE715';'64686'
'DE143';'72369'
'DE721';'35460'
'DE721';'35423'
'DE71C';'63322'
'DE724';'35091'
'DE724';'35085'
'DE12B';'75233'
'DE716';'64839'
'DEA46';'32469'
'DE719';'63477'
'DEF07';'25920'
'DE12B';'71297'
'DE128';'74927'
'DE138';'78337'
'DE143';'72362'
'DE71B';'64756'
'DEF0B';'25575'
'DE734';'34266'
'DE148';'88371'
'DE119';'74238'
'DE26A';'97788'
'DE929';'30419'
'DE148';'88255'
'DEF0B';'24782'
'DE406';'15749'
'DE300';'12487'
'DE406';'15757'
'DE239';'92421'
'DE23A';'95679'
'DEG02';'07548'
'DE21K';'83059'
'DE213';'83024'
'DE23A';'95701'
'DE237';'92721'
'DED44';'08491'
'DEE0E';'06868'
'DED51';'04209'
'DE21G';'83559'
'DE238';'93109'
'DE237';'92726'
'DE22B';'94330'
'DE947';'26506'
'DEA1A';'42349'
'DEA36';'45699'
'DEA2C';'53840'
'DE947';'26529'
'DEA35';'48727'
'DEB1D';'55491'
'DE94C';'26826'
'DEB17';'56645'
'DEB17';'56626'
'DEA35';'59399'
'DEB18';'56589'
'DEB3G';'66907'
'DE133';'79367'
'DE139';'79594'
'DEB3F';'67701'
'DEB14';'55595'
'DEB1B';'56249'
'DE134';'77963'
'DEB1B';'56422'
'DE409';'15562'
'DE80N';'17424'
'DE216';'82547'
'DE212';'81249'
'DE934';'29478'
'DE212';'81245'
'DEE0B';'06268'
'DEG0J';'07768'
'DE259';'91230'
'DE80M';'23974'
'DE217';'85250'
'DE25B';'90584'
'DE21N';'82393'
'DE80O';'19077'
'DED21';'01127'
'DE228';'94139'
'DE40B';'03205'
'DE501';'28327'
'DE112';'71139'
'DE138';'78315'
'DE115';'71735'
'DE71B';'64739'
'DE719';'63538'
'DE118';'74336'
'DE115';'71706'
'DE115';'74357'
'DE734';'34385'
'DE26A';'97840'
'DE27B';'87616'
'DE25A';'91456'
'DE272';'87600'
'DEE09';'38879'
'DE27B';'87629'
'DE27D';'86750'
'DE256';'91732'
'DE25A';'91466'
'DE25C';'91735'
'DE276';'86420'
'DE913';'38444'
'DE409';'15377'
'DED2C';'01909'
'DED2D';'02736'
'DE94C';'26842'
'DEB3K';'66978'
'DEB3G';'67757'
'DE134';'77971'
'DEB3D';'67811'
'DE94A';'26441'
'DEB3H';'76855'
'DE94A';'26419'
'DE134';'77866'
'DEB13';'57578'
'DEB3D';'67295'
'DEB3D';'67294'
'DE134';'77871'
'DEB3D';'67816'
'DE94F';'49456'
'DE723';'65620'
'DEA23';'51147'
'DEA13';'45307'
'DEB22';'56861'
'DEC03';'66578'
'DEA1A';'42115'
'DEB22';'56850'
'DE949';'49808'
'DEA51';'44807'
'DE300';'10179'
'DE147';'88045'
'DE26A';'97848'
'DEB14';'55592'
'DE947';'26639'
'DEB3K';'66981'
'DE948';'26676'
'DEB3K';'67716'
'DEB3F';'67705'
'DEA38';'48346'
'DED21';'01139'
'DED2C';'01920'
'DED2C';'01900'
'DE402';'03046'
'DED2C';'02999'
'DE402';'03053'
'DED2D';'02779'
'DE24A';'96364'
'DE94E';'49596'
'DEA38';'48336'
'DEB3J';'55435'
'DE71D';'65347'
'DEA5A';'57271'
'DE114';'73061'
'DE731';'34123'
'DE26A';'97773'
'DEF0E';'25587'
'DE26A';'97851'
'DE27D';'86653'
'DE27D';'86675'
'DE257';'91074'
'DE80O';'19246'
'DEG0C';'99192'
'DEG0A';'99707'
'DEE07';'39646'
'DE252';'91058'
'DEC05';'66399'
'DEA1A';'42103'
'DEA55';'44651'
'DEA51';'44793'
'DEA51';'44809'
'DEA1A';'42277'
'DEA56';'58332'
'DEA52';'44149'
'DEA57';'59939'
'DEB3I';'67166'
'DE724';'35080'
'DEA42';'33415'
'DE12A';'72226'
'DE126';'68163'
'DEA51';'44799'
'DEA37';'48493'
'DEB3G';'66916'
'DEB18';'53545'
'DEA56';'58300'
'DE947';'26553'
'DEB18';'53562'
'DEA2C';'53783'
'DEA37';'48432'
'DE132';'79424'
'DEF0C';'24893'
'DEA38';'48231'
'DEB3H';'76857'
'DEF09';'27498'
'DEB1B';'56472'
'DED2D';'02894'
'DEB3K';'66484'
'DEA52';'44139'
'DEB17';'56218'
'DEB13';'57641'
'DEA53';'58093'
'DEA37';'48268'
'DEB37';'66955'
'DEA59';'57413'
'DEB13';'57586'
'DEA5A';'57223'
'DEB1B';'56470'
'DE71D';'65388'
'DE134';'77855'
'DEB1A';'56370'
'DE124';'77833'
'DE134';'77736'
'DE124';'77815'
'DEB3B';'55234'
'DE13A';'79774'
'DE26A';'97852'
'DE939';'21680'
'DEF0B';'24797'
'DE734';'34233'
'DE114';'73278'
'DE148';'88213'
'DE26A';'97753'
'DE714';'65199'
'DEA38';'59329'
'DE13A';'79809'
'DEB3H';'67482'
'DE134';'77880'
'DE136';'78147'
'DEB3C';'67158'
'DEB39';'67551'
'DE717';'65468'
'DEA19';'42659'
'DEF0E';'25566'
'DE26A';'97775'
'DE26A';'97849'
'DE26A';'97794'
'DE146';'88427'
'DE939';'21614'
'DE938';'29640'
'DE22B';'94351'
'DED45';'08132'
'DE408';'14662'
'DED45';'08141'
'DE235';'93483'
'DE22C';'94419'
'DE214';'84579'
'DE22B';'94375'
'DE22B';'94336'
'DE80L';'18513'
'DE22A';'84332'
'DE229';'94262'
'DEG0U';'98739'
'DE144';'89040'
'DE228';'94565'
'DEF09';'25429'
'DE932';'27637'
'DE932';'27638'
'DEE0E';'06918'
'DE132';'79286'
'DEC01';'66131'
'DEA2B';'51519'
'DEB17';'56745'
'DEA1A';'42105'
'DEC05';'66459'
'DEA51';'44801'
'DEB18';'53547'
'DE236';'92355'
'DE21H';'85748'
'DE216';'83679'
'DEE0C';'06425'
'DEE0B';'06246'
'DE21B';'85405'
'DE249';'95237'
'DEE05';'39264'
'DE239';'92269'
'DEG02';'07554'
'DE21A';'84434'
'DE239';'92449'
'DE23A';'95676'
'DED44';'08543'
'DEA31';'46238'
'DEB22';'54424'
'DE24B';'95361'
'DE217';'85778'
'DE928';'31542'
'DE127';'74740'
'DE141';'72584'
'DE939';'21683'
'DE113';'73249'
'DE938';'29693'
'DEA1F';'46485'
'DEG0U';'07336'
'DEG0T';'99331'
'DED42';'08312'
'DE300';'13047'
'DE300';'14131'
'DE40G';'03139'
'DE80M';'23944'
'DED42';'09395'
'DEE05';'06731'
'DEE0E';'06922'
'DEE0E';'06909'
'DEE0E';'06896'
'DE925';'31085'
'DE925';'31088'
'DEA42';'33311'
'DEF0C';'25868'
'DEF0C';'24875'
'DE21C';'82282'
'DE122';'76006'
'DE80K';'18231'
'DED41';'09028'
'DEA27';'50374'
'DE94B';'49824'
'DEA12';'47169'
'DEA12';'47051'
'DEA23';'50827'
'DEB12';'53505'
'DEA34';'46359'
'DEC01';'66113'
'DEA23';'51105'
'DEA13';'45134'
'DEA1A';'42327'
'DE94E';'49201'
'DE94G';'26349'
'DE134';'77709'
'DE124';'76477'
'DEB3B';'67593'
'DEB3C';'67454'
'DE933';'21442'
'DE11C';'89518'
'DE600';'22117'
'DED41';'09030'
'DED41';'09227'
'DED44';'08265'
'DE212';'81543'
'DEF0E';'25582'
'DE731';'34127'
'DE148';'88273'
'DEF0C';'24986'
'DEF09';'25491'
'DEF0B';'24787'
'DE119';'74679'
'DE11D';'73547'
'DE114';'73092'
'DE928';'31719'
'DEF05';'25785'
'DE115';'70806'
'DE264';'63768'
'DE40I';'16303'
'DE40C';'15299'
'DED2D';'02899'
'DE717';'64521'
'DE717';'64569'
'DE122';'76227'
'DE123';'76676'
'DEG0L';'07987'
'DE238';'93095'
'DE80K';'18181'
'DE238';'93092'
'DE227';'84149'
'DE40E';'14828'
'DE40E';'14793'
'DE21K';'83253'
'DED51';'04179'
'DED52';'04565'
'DE22C';'84164'
'DED51';'04289'
'DED45';'09243'
'DE22B';'94371'
'DED42';'09399'
'DED43';'09217'
'DE214';'84489'
'DE22A';'84337'
'DED41';'09228'
'DE224';'94526'
'DED53';'04774'
'DE224';'94577'
'DED42';'09405'
'DE80L';'18435'
'DE404';'14480'
'DE228';'94086'
'DE300';'13585'
'DE300';'13599'
'DE40I';'17279'
'DE300';'13469'
'DED2E';'01683'
'DE300';'13629'
'DE300';'10709'
'DED43';'09629'
'DE300';'13435'
'DE300';'12059'
'DE300';'10369'
'DE225';'94078'
'DE300';'12555'
'DED21';'01156'
'DED2E';'01445'
'DE406';'15748'
'DED2F';'01809'
'DED21';'01237'
'DE80N';'17321'
'DED2D';'02959'
'DEF0B';'24622'
'DE300';'10707'
'DE40A';'16552'
'DE300';'12307'
'DE114';'73116'
'DEF0B';'24358'
'DE145';'89616'
'DE146';'88456'
'DEF0C';'24972'
'DE11B';'97950'
'DEF0B';'24340'
'DE11D';'73557'
'DE600';'21129'
'DEF0C';'24402'
'DE265';'97762'
'DE224';'94491'
'DE224';'94547'
'DED43';'09603'
'DE40E';'14513'
'DE300';'10999'
'DE718';'61250'
'DE122';'76228'
'DE122';'76229'
'DEA41';'33613'
'DE715';'64653'
'DE712';'60549'
'DE922';'28816'
'DE724';'35112'
'DE12A';'75399'
'DED51';'04159'
'DE40D';'16909'
'DE21M';'83530'
'DED44';'08209'
'DE401';'14774'
'DE21M';'84549'
'DE22C';'94431'
'DE235';'93482'
'DE235';'93449'
'DED42';'08301'
'DE40E';'14929'
'DE21M';'83417'
'DED43';'09232'
'DE235';'93444'
'DED42';'09439'
'DE937';'27432'
'DEF07';'25813'
'DE118';'74363'
'DE127';'69429'
'DE300';'13465'
'DE300';'10717'
'DED43';'09638'
'DE40H';'15831'
'DED2E';'01612'
'DE80N';'17491'
'DE300';'12051'
'DE300';'13088'
'DE300';'12489'
'DE40C';'15859'
'DE405';'16248'
'DE40B';'01994'
'DE80N';'17454'
'DE403';'15234'
'DEA1B';'46446'
'DEA1E';'41366'
'DEA26';'52396'
'DEA15';'41199'
'DE736';'35116'
'DEA41';'33659'
'DE722';'35583'
'DE80J';'17213'
'DE239';'92526'
'DE21G';'84478'
'DED45';'08060'
'DE125';'69124'
'DE712';'60326'
'DE501';'28757'
'DEA45';'32107'
'DE732';'36088'
'DE114';'73098'
'DE111';'70191'
'DEA45';'32676'
'DE928';'31714'
'DE113';'73760'
'DE939';'21706'
'DE147';'88633'
'DE147';'88718'
'DE927';'31634'
'DE118';'74246'
'DE734';'34369'
'DEF0C';'24955'
'DE269';'97909'
'DEF0E';'25573'
'DE118';'74259'
'DEF0B';'24806'
'DE123';'75015'
'DE712';'60325'
'DE711';'64289'
'DE736';'34519'
'DE12B';'75245'
'DE736';'35104'
'DEB13';'57537'
'DE133';'79341'
'DEA58';'58809'
'DE132';'79224'
'DE134';'77974'
'DEB14';'67826'
'DE27D';'86741'
'DE277';'89420'
'DE91B';'38302'
'DE93A';'29579'
'DE27C';'86865'
'DE935';'21398'
'DE276';'86497'
'DEA11';'40231'
'DEC04';'66822'
'DEC01';'66346'
'DEA16';'45470'
'DEA13';'45357'
'DEA31';'46236'
'DEA1C';'40723'
'DEB22';'54487'
'DEA13';'45239'
'DEA23';'50679'
'DEA2C';'53859'
'DEC01';'66123'
'DEA23';'51149'
'DEA19';'42657'
'DEC01';'66271'
'DE734';'34314'
'DE116';'73650'
'DE119';'74639'
'DEB3C';'67150'
'DEA42';'33790'
'DEB3J';'55276'
'DEA58';'58507'
'DEA33';'48147'
'DEA5C';'58730'
'DEB3K';'66957'
'DEA38';'48291'
'DEA37';'49525'
'DE132';'79283'
'DEA26';'52349'
'DEA1D';'41517'
'DEB25';'54311'
'DEA1D';'41515'
'DEA34';'46414'
'DEA12';'47226'
'DEC02';'66709'
'DEC01';'66265'
'DEA1C';'40883'
'DE71D';'65232'
'DEB3J';'55263'
'DE722';'35708'
'DE13A';'79862'
'DE13A';'79804'
'DE124';'76479'
'DEA5B';'59581'
'DE723';'65520'
'DE714';'65205'
'DEB3E';'67366'
'DEB3E';'76773'
'DEF0E';'25524'
'DE937';'27389'
'DE148';'88370'
'DE26A';'97845'
'DE113';'73271'
'DEF0C';'24881'
'DEF0C';'24866'
'DE148';'88250'
'DED43';'09575'
'DE300';'13503'
'DE228';'94529'
'DE300';'10559'
'DED43';'09627'
'DED52';'04688'
'DEE08';'06724'
'DEE08';'06727'
'DEE09';'06507'
'DEE0A';'06348'
'DEG0L';'07989'
'DE925';'31091'
'DED45';'08432'
'DE71D';'65220'
'DE26C';'97276'
'DE145';'89173'
'DE146';'88487'
'DE737';'37249'
'DEF0B';'24242'
'DE600';'22457'
'DE933';'21271'
'DE914';'38556'
'DEF06';'23909'
'DEF03';'23568'
'DE27D';'86681'
'DEB1A';'56379'
'DE21C';'82291'
'DEG0G';'99448'
'DE248';'91362'
'DE80M';'23968'
'DE216';'83676'
'DE259';'90518'
'DE26C';'97244'
'DE26C';'97299'
'DE26A';'97282'
'DE146';'88416'
'DE11D';'73453'
'DE11D';'73540'
'DE11A';'74595'
'DE27A';'88175'
'DE600';'22547'
'DE91C';'37081'
'DE733';'36269'
'DE146';'88483'
'DEF0B';'24369'
'DE91C';'37083'
'DE933';'21218'
'DEF04';'24537'
'DE144';'89075'
'DEF0D';'24640'
'DEF04';'24536'
'DE139';'79689'
'DE132';'79285'
'DEB13';'57580'
'DEB3B';'55232'
'DE27D';'86688'
'DE25C';'91792'
'DE271';'86159'
'DE271';'86167'
'DE247';'96253'
'DE80M';'19205'
'DE145';'72535'
'DEB1B';'57642'
'DEB1B';'57648'
'DEB14';'55559'
'DEB13';'57555'
'DE723';'65556'
'DE945';'26388'
'DEB36';'67434'
'DEB3C';'67310'
'DED2C';'02994'
'DED2C';'02681'
'DE300';'13086'
'DE135';'78739'
'DE216';'82549'
'DEF0C';'24407'
'DE925';'31191'
'DEF0D';'22848'
'DE600';'20255'
'DE600';'20357'
'DE23A';'95683'
'DE21K';'83080'
'DE13A';'79848'
'DE11D';'73467'
'DE278';'89349'
'DEF0A';'24321'
'DE27B';'87647'
'DEF0D';'23820'
'DE935';'21379'
'DEG0C';'99891'
'DE929';'30890'
'DE937';'27419'
'DE26A';'97836'
'DE219';'85132'
'DEG0A';'06567'
'DE254';'90443'
'DE21C';'82299'
'DE233';'92637'
'DE232';'93047'
'DED53';'04435'
'DE21K';'83547'
'DEA2C';'53757'
'DEA36';'45659'
'DE25B';'90455'
'DE24C';'96257'
'DED44';'08523'
'DE237';'92670'
'DE21K';'83139'
'DE137';'78598'
'DE12B';'75428'
'DE115';'74343'
'DE115';'71665'
'DE118';'74193'
'DE936';'28879'
'DEA45';'32694'
'DE928';'31737'
'DE71E';'63654'
'DE937';'27404'
'DE227';'84189'
'DE235';'93192'
'DED51';'04317'
'DED51';'04318'
'DED51';'04316'
'DED42';'08289'
'DE80L';'18314'
'DEE0E';'06905'
'DED45';'09337'
'DEE0E';'06888'
'DE80L';'18465'
'DED41';'09247'
'DE224';'94574'
'DE229';'93471'
'DE22A';'84371'
'DED45';'08373'
'DE22B';'94377'
'DEG0M';'04618'
'DE214';'84576'
'DED45';'09350'
'DEA32';'45897'
'DE712';'60322'
'DEE03';'39175'
'DE712';'60487'
'DE12A';'72224'
'DE238';'93186'
'DE237';'92702'
'DEE08';'06688'
'DE80K';'18059'
'DE21K';'83064'
'DE404';'14467'
'DE300';'14055'
'DEA52';'44388'
'DED21';'01324'
'DE501';'28755'
'DE922';'27211'
'DE128';'69254'
'DE12A';'75365'
'DE716';'64380'
'DE143';'72367'
'DE143';'72358'
'DE71C';'63110'
'DE501';'28211'
'DE138';'78267'
'DE138';'78253'
'DE712';'60312'
'DEB35';'55120'
'DE943';'26135'
'DE600';'22081'
'DEA16';'45476'
'DEA23';'50823'
'DE242';'95445'
'DEA16';'45481'
'DE300';'10779'
'DEA12';'47119'
'DEA11';'40225'
'DE263';'97078'
'DEE02';'06122'
'DE804';'19053'
'DE276';'86424'
'DE21F';'83735'
'DE226';'93356'
'DEE02';'06112'
'DEE0D';'39524'
'DED41';'09112'
'DED41';'09111'
'DED41';'09128'
'DED43';'09661'
'DED42';'09429'
'DE228';'94474'
'DE300';'12279'
'DE300';'12103'
'DE40H';'15834'
'DEF02';'24143'
'DE279';'89296'
'DE40B';'01968'
'DE40C';'15517'
'DE300';'10787'
'DE300';'10557'
'DE407';'03253'
'DE409';'15374'
'DED2C';'02977'
'DED2C';'02733'
'DE403';'15230'
'DED2D';'02956'
'DED2D';'02797'
'DEB23';'54673'
'DE939';'21709'
'DE149';'72511'
'DE725';'36318'
'DE725';'36358'
'DEF05';'25725'
'DE146';'88515'
'DEA18';'42899'
'DEA5C';'59425'
'DE139';'79540'
'DEB32';'67655'
'DEF07';'25867'
'DE138';'78234'
'DE715';'69517'
'DE11D';'73527'
'DE265';'97772'
'DE26C';'97274'
'DE11B';'97990'
'DE737';'37297'
'DE27A';'88178'
'DEA54';'59065'
'DE501';'28329'
'DE719';'63454'
'DEA53';'58089'
'DEA2C';'53842'
'DE300';'13439'
'DE300';'13158'
'DE925';'31079'
'DE600';'22459'
'DE600';'20355'
'DE126';'68199'
'DE123';'76337'
'DE932';'27639'
'DEA52';'44289'
'DEA58';'58509'
'DEA2D';'52066'
'DEA15';'41063'
'DE214';'84508'
'DE600';'21073'
'DE300';'12043'
'DEG01';'99085'
'DE300';'14059'
'DE300';'13467'
'DE300';'10553'
'DE21E';'86859'
'DE21N';'86987'
'DE258';'90556'
'DE914';'38474'
'DE275';'86511'
'DEE04';'29410'
'DE21D';'82442'
'DE21I';'86643'
'DE25C';'91807'
'DE245';'96123'
'DE275';'86554'
'DE21I';'86666'
'DE254';'90431'
'DE248';'91330'
'DE275';'86551'
'DE248';'91094'
'DE40A';'16540'
'DE40H';'15936'
'DE40H';'15837'
'DE300';'13353'
'DED2C';'01896'
'DE40B';'03226'
'DE80N';'17328'
'DED2C';'02694'
'DED2D';'02953'
'DED2D';'02906'
'DE139';'79685'
'DEA5A';'57080'
'DEA59';'57368'
'DE134';'77790'
'DE723';'65553'
'DEF09';'25364'
'DEA22';'53115'
'DE911';'38116'
'DE215';'83487'
'DE229';'94209'
'DE40E';'14558'
'DE407';'04916'
'DED42';'09434'
'DED42';'09509'
'DE40A';'16556'
'DE40A';'16559'
'DE40A';'16562'
'DE300';'12203'
'DE40A';'16567'
'DE300';'12167'
'DE300';'10715'
'DE300';'10827'
'DE80N';'17489'
'DE718';'61462'
'DE122';'76139'
'DE123';'76646'
'DEA41';'33605'
'DEA41';'33609'
'DE932';'27478'
'DE941';'27753'
'DE12B';'75236'
'DE12A';'75387'
'DEA45';'33813'
'DE40D';'16845'
'DE80J';'17209'
'DEE05';'06749'
'DED44';'08485'
'DED51';'04177'
'DE932';'27628'
'DE123';'76689'
'DE128';'68809'
'DE71A';'65830'
'DE722';'35580'
'DE600';'27499'
'DE136';'78073'
'DE501';'27568'
'DEA46';'32609'
'DE721';'35305'
'DE143';'72415'
'DE137';'78580'
'DE937';'27442'
'DE929';'30165'
'DE402';'03052'
'DE300';'13507'
'DED51';'04319'
'DE93B';'28832'
'DE724';'35260'
'DEA44';'32839'
'DE219';'85104'
'DE300';'13053'
'DE300';'12681'
'DE300';'12621'
'DE600';'21109'
'DEC01';'66126'
'DEA24';'51373'
'DEF07';'25923'
'DE501';'28279'
'DE501';'28359'
'DEF05';'25764'
'DE932';'21762'
'DE71E';'61209'
'DE118';'74930'
'DE719';'63457'
'DE71B';'64720'
'DE137';'78597'
'DE93B';'28870'
'DE112';'71088'
'DE927';'31613'
'DE264';'63811'
'DEF05';'25776'
'DEF05';'25770'
'DE113';'70771'
'DE115';'71732'
'DE127';'74821'
'DE11C';'89564'
'DE256';'91626'
'DE27C';'87724'
'DEF0F';'22955'
'DE267';'97531'
'DE26B';'97513'
'DE911';'38112'
'DE25A';'91619'
'DE27D';'86720'
'DEG0Q';'98547'
'DEF06';'21527'
'DE93A';'29559'
'DE267';'97461'
'DE911';'38110'
'DE914';'38559'
'DE93A';'29585'
'DE232';'93053'
'DE238';'93083'
'DE113';'73734'
'DE718';'61479'
'DEB3I';'67354'
'DE127';'74749'
'DE116';'71573'
'DE113';'73269'
'DEF0C';'24890'
'DE148';'88379'
'DE146';'88525'
'DE734';'34320'
'DED45';'08118'
'DE80J';'17159'
'DED42';'09481'
'DE40E';'14548'
'DE80L';'18510'
'DE80J';'17348'
'DE300';'12107'
'DE80J';'17098'
'DEF0C';'24392'
'DE114';'73337'
'DE148';'88364'
'DEF09';'25373'
'DE918';'37574'
'DE600';'22587'
'DE737';'37218'
'DE145';'89584'
'DEF0B';'24634'
'DE737';'37242'
'DEF0D';'25479'
'DEF0B';'24398'
'DE263';'97084'
'DE266';'97653'
'DE600';'22529'
'DE732';'36142'
'DE737';'37296'
'DE600';'22419'
'DEA5C';'44532'
'DEA52';'44379'
'DEA19';'42651'
'DEA36';'45661'
'DEG01';'99097'
'DE131';'79115'
'DEA33';'48079'
'DE300';'11011'
'DEA51';'44803'
'DEA1D';'41472'
'DEA12';'47167'
'DE91C';'34355'
'DE114';'73349'
'DE939';'21643'
'DEF0B';'24809'
'DE733';'36211'
'DE146';'88448'
'DE114';'73342'
'DE929';'30982'
'DE929';'30179'
'DE600';'20146'
'DE26C';'97294'
'DEF0B';'24254'
'DE600';'22083'
'DE600';'22415'
'DE279';'89275'
'DE146';'88457'
'DEF02';'24111'
'DE600';'22049'
'DE11D';'73460'
'DE931';'29328'
'DE925';'31188'
'DE600';'22395'
'DE26B';'97523'
'DE11C';'89522'
'DE256';'91628'
'DE26B';'97537'
'DEF0A';'24223'
'DE11D';'73450'
'DE91B';'38274'
'DE256';'91592'
'DE278';'89362'
'DE91C';'37431'
'DE278';'89350'
'DE146';'88453'
'DE737';'37276'
'DE600';'22087'
'DE600';'20535'
'DE11D';'73447'
'DE266';'97645'
'DE26C';'97279'
'DEF0A';'24250'
'DEA2D';'52222'
'DEB23';'54669'
'DEB25';'54450'
'DEA28';'53909'
'DEA28';'53945'
'DEC02';'66701'
'DEA12';'47229'
'DE94B';'49847'
'DEA1D';'41469'
'DEA1F';'46537'
'DEA1D';'41540'
'DEC04';'66806'
'DE600';'21031'
'DE256';'91583'
'DE931';'29345'
'DEF0A';'24248'
'DE268';'97350'
'DE279';'89297'
'DE912';'38228'
'DE278';'86480'
'DEA11';'40233'
'DE253';'90765'
'DEF06';'21524'
'DE935';'21337'
'DE267';'97486'
'DE251';'91522'
'DEG09';'99998'
'DE718';'61389'
'DE722';'35649'
'DE21K';'83254'
'DE40E';'14778'
'DED51';'04315'
'DE239';'92559'
'DE22A';'84326'
'DED42';'08324'
'DED42';'08349'
'DED42';'09394'
'DE214';'84524'
'DE27E';'87471'
'DEG06';'37345'
'DE267';'97519'
'DEG0D';'99625'
'DEE07';'39164'
'DE21L';'82205'
'DE21N';'82402'
'DE21N';'82347'
'DE259';'90610'
'DE219';'85110'
'DE21C';'82275'
'DEG0U';'07330'
'DEE0C';'06469'
'DE236';'92334'
'DE27D';'86736'
'DE93A';'29575'
'DE267';'97483'
'DE935';'21354'
'DEF03';'23558'
'DE93A';'29584'
'DE256';'91590'
'DE276';'86486'
'DE214';'84571'
'DE22A';'84335'
'DE22B';'94379'
'DED43';'09236'
'DE404';'14478'
'DE40E';'14532'
'DE300';'14129'
'DE225';'94579'
'DE229';'94261'
'DE80J';'17349'
'DE300';'12101'
'DE225';'94568'
'DE300';'10437'
'DE300';'10405'
'DE300';'12305'
'DEA47';'33129'
'DEG0C';'99958'
'DE257';'96172'
'DE256';'91560'
'DE93A';'29594'
'DE276';'86368'
'DE913';'38446'
'DE917';'38464'
'DE276';'86672'
'DE271';'86165'
'DE271';'86163'
'DE917';'38372'
'DE275';'86510'
'DEE04';'29416'
'DEF0E';'25591'
'DEF0C';'24879'
